id,D-30,D-21,D-14,D-7,D-0
72,0.6119012072153575,0.4014061265446071,0.7256736138480055,0.8652258021883229,1.1202027988534617
73,0.7400001377768756,1.2453975968575965,1.4016081954194322,0.8567832033880038,0.10792015768947741
74,0.7906102800070859,1.1593621171994608,1.2402919220577608,0.6585625799273807,0.12111975658817958
75,0.8819780450512331,1.2109548309400187,1.092170907598822,0.38981426514188283,0.14585799601402752
76,1.217680616643961,1.3554521622652358,0.7650987389445674,0.11669085354157202,0.15979005646147693
77,0.5846457473726356,0.6508385205319539,0.783977470361867,0.4891333994375622,0.5028479615891904
78,0.6261047599949436,0.7842031446149428,0.7574714223622142,0.484949310864262,0.40054839184830726
79,0.6150525123265951,0.8102774257842437,0.7018295543337778,0.5059810780737258,0.36474054900970937
80,0.5856561923780962,0.783977470361867,0.4891333994375622,0.5028479615891904,0.40506714516975745
81,0.6215914356353204,0.831929384746089,0.5362153070479099,0.4732809962918831,0.40361133000401944
82,0.7298439415003541,0.7574714223622142,0.484949310864262,0.40054839184830726,0.4312901847381252
83,0.7842031446149428,0.5990951085629868,0.5265921218755634,0.39893762375219416,0.4873851829998163
84,0.7100719658712299,0.5362153070479099,0.4732809962918831,0.40361133000401944,0.48726229591413395
85,0.7445425174786676,0.484949310864262,0.40054839184830726,0.4312901847381252,0.40673400875484167
86,0.7439115029848284,0.5059810780737258,0.36474054900970937,0.4442513820420445,0.33671623503382037
87,0.5990951085629868,0.4732809962918831,0.40361133000401944,0.48726229591413395,0.2667878128760611
88,0.49401305178630295,0.40054839184830726,0.4312901847381252,0.40673400875484167,0.25572140635372936
89,0.4926015309966116,0.36474054900970937,0.4442513820420445,0.33671623503382037,0.23850748260790097
90,0.484949310864262,0.39893762375219416,0.4873851829998163,0.28792722776520335,0.2497370913316681
91,0.36474054900970937,0.5182748975229734,0.2739225472357443,0.23138188554834865,0.07239278558584197
92,0.39893762375219416,0.48726229591413395,0.2667878128760611,0.11513581745062346,0.05588103034047426
93,0.4391039424090165,0.40673400875484167,0.25572140635372936,0.12039929695335896,0.02901578944472465
94,0.4312901847381252,0.28792722776520335,0.2497370913316681,0.010629500017280205,0.013301353355229107
95,0.4442513820420445,0.2739225472357443,0.23138188554834865,0.07239278558584197,0.013198198143423812
96,0.4366030568395887,0.25572140635372936,0.12039929695335896,0.02901578944472465,0.035118360627947376
97,0.4196515146255467,0.23850748260790097,0.039807142103074185,0.031832360760058215,0.07574315370315145
98,0.40673400875484167,0.2497370913316681,0.010629500017280205,0.013301353355229107,0.11661368453491769
99,0.33671623503382037,0.23138188554834865,0.07239278558584197,0.013198198143423812,0.10480701145882967
100,0.2685365168923976,0.12039929695335896,0.02901578944472465,0.035118360627947376,0.09451228258158152
101,0.2569458290351261,0.039807142103074185,0.031832360760058215,0.07574315370315145,0.2622495335660107
102,0.25572140635372936,0.010629500017280205,0.013301353355229107,0.11661368453491769,0.47262613920670576
103,0.23850748260790097,0.07239278558584197,0.013198198143423812,0.10480701145882967,0.46656482754887674
104,0.2497370913316681,0.05588103034047426,0.03234997839131347,0.11128898330905952,0.5020913555927223
105,0.1336910286389305,0.02901578944472465,0.035118360627947376,0.09451228258158152,0.45758374050843353
106,0.1328900843942642,0.031832360760058215,0.07574315370315145,0.2622495335660107,0.48508372213084466
107,0.028143867786733272,0.035118360627947376,0.09451228258158152,0.45758374050843353,0.0819531113496566
108,0.02390803523458521,0.07574315370315145,0.2622495335660107,0.48508372213084466,0.053787380485399015
109,0.02901578944472465,0.11661368453491769,0.47262613920670576,0.43382744126495265,0.03566650950796799
110,0.031832360760058215,0.10480701145882967,0.46656482754887674,0.20629322303355235,0.02121082127708622
111,0.04148601881698903,0.2622495335660107,0.48508372213084466,0.053787380485399015,0.04446969326305361
112,0.035118360627947376,0.47262613920670576,0.43382744126495265,0.03566650950796799,0.06750139641233326
113,0.07574315370315145,0.46656482754887674,0.20629322303355235,0.02121082127708622,0.0849346527709857
114,0.09609806622169142,0.45758374050843353,0.0819531113496566,0.021887780954040658,0.10961076541131093
115,0.08543741319425581,0.48508372213084466,0.053787380485399015,0.04446969326305361,0.10620268271878497
