year_month,rolling_corr,window,lag,risk_metric,social_indicator
2009-12,-0.0014,12,11,warning_days,substance_disorder
2010-01,0.0345,12,11,warning_days,substance_disorder
2010-02,-0.0048,12,11,warning_days,substance_disorder
2010-03,0.1245,12,11,warning_days,substance_disorder
2010-04,-0.002,12,11,warning_days,substance_disorder
2010-05,-0.3949,12,11,warning_days,substance_disorder
2010-06,-0.4082,12,11,warning_days,substance_disorder
2010-07,-0.2076,12,11,warning_days,substance_disorder
2010-08,-0.0909,12,11,warning_days,substance_disorder
2010-09,0.0098,12,11,warning_days,substance_disorder
2010-10,-0.2231,12,11,warning_days,substance_disorder
2010-11,-0.1199,12,11,warning_days,substance_disorder
2010-12,-0.1699,12,11,warning_days,substance_disorder
2011-01,-0.2422,12,11,warning_days,substance_disorder
2011-02,-0.438,12,11,warning_days,substance_disorder
2011-03,-0.5837,12,11,warning_days,substance_disorder
2011-04,-0.5398,12,11,warning_days,substance_disorder
2011-05,-0.6664,12,11,warning_days,substance_disorder
2011-06,-0.6351,12,11,warning_days,substance_disorder
2011-07,-0.6949,12,11,warning_days,substance_disorder
2011-08,-0.6882,12,11,warning_days,substance_disorder
2011-09,-0.7084,12,11,warning_days,substance_disorder
2011-10,-0.6324,12,11,warning_days,substance_disorder
2011-11,-0.5985,12,11,warning_days,substance_disorder
2011-12,-0.4406,12,11,warning_days,substance_disorder
2012-01,-0.4126,12,11,warning_days,substance_disorder
2012-02,-0.091,12,11,warning_days,substance_disorder
2012-03,0.1039,12,11,warning_days,substance_disorder
2012-04,0.0884,12,11,warning_days,substance_disorder
2012-05,0.1273,12,11,warning_days,substance_disorder
2012-06,0.0512,12,11,warning_days,substance_disorder
2012-07,0.0153,12,11,warning_days,substance_disorder
2012-08,-0.0755,12,11,warning_days,substance_disorder
2012-09,-0.2446,12,11,warning_days,substance_disorder
2012-10,-0.2489,12,11,warning_days,substance_disorder
2012-11,-0.2699,12,11,warning_days,substance_disorder
2012-12,-0.2543,12,11,warning_days,substance_disorder
2013-01,-0.14,12,11,warning_days,substance_disorder
2013-02,-0.1219,12,11,warning_days,substance_disorder
2013-03,-0.5481,12,11,warning_days,substance_disorder
2013-04,-0.4295,12,11,warning_days,substance_disorder
2013-05,-0.6182,12,11,warning_days,substance_disorder
2013-06,-0.5345,12,11,warning_days,substance_disorder
2013-07,-0.2328,12,11,warning_days,substance_disorder
2013-08,-0.2239,12,11,warning_days,substance_disorder
2013-09,-0.2095,12,11,warning_days,substance_disorder
2013-10,-0.0811,12,11,warning_days,substance_disorder
2013-11,-0.2898,12,11,warning_days,substance_disorder
2013-12,-0.3012,12,11,warning_days,substance_disorder
2014-01,-0.326,12,11,warning_days,substance_disorder
2014-02,-0.3252,12,11,warning_days,substance_disorder
2014-03,-0.2169,12,11,warning_days,substance_disorder
2014-04,-0.2204,12,11,warning_days,substance_disorder
2014-05,-0.1231,12,11,warning_days,substance_disorder
2014-06,-0.0788,12,11,warning_days,substance_disorder
2014-07,0.1638,12,11,warning_days,substance_disorder
2014-08,0.2571,12,11,warning_days,substance_disorder
2014-09,0.2745,12,11,warning_days,substance_disorder
2014-10,0.3039,12,11,warning_days,substance_disorder
2014-11,0.4205,12,11,warning_days,substance_disorder
2014-12,0.3441,12,11,warning_days,substance_disorder
2015-01,0.4289,12,11,warning_days,substance_disorder
2015-02,0.2815,12,11,warning_days,substance_disorder
2015-03,0.0371,12,11,warning_days,substance_disorder
2015-04,-0.0086,12,11,warning_days,substance_disorder
2015-05,0.0533,12,11,warning_days,substance_disorder
2015-06,0.0674,12,11,warning_days,substance_disorder
2015-07,0.0575,12,11,warning_days,substance_disorder
2015-08,0.1843,12,11,warning_days,substance_disorder
2015-09,0.2175,12,11,warning_days,substance_disorder
2015-10,0.203,12,11,warning_days,substance_disorder
2015-11,0.4786,12,11,warning_days,substance_disorder
2015-12,0.5259,12,11,warning_days,substance_disorder
2016-01,0.433,12,11,warning_days,substance_disorder
2016-02,0.3164,12,11,warning_days,substance_disorder
2016-03,0.348,12,11,warning_days,substance_disorder
2016-04,0.2548,12,11,warning_days,substance_disorder
2016-05,0.1556,12,11,warning_days,substance_disorder
2016-06,0.0111,12,11,warning_days,substance_disorder
2016-07,-0.0373,12,11,warning_days,substance_disorder
2016-08,-0.2576,12,11,warning_days,substance_disorder
2016-09,-0.0855,12,11,warning_days,substance_disorder
2016-10,-0.0051,12,11,warning_days,substance_disorder
2016-11,-0.0642,12,11,warning_days,substance_disorder
2016-12,0.1123,12,11,warning_days,substance_disorder
2017-01,0.1888,12,11,warning_days,substance_disorder
2017-02,0.1252,12,11,warning_days,substance_disorder
2017-03,-0.1008,12,11,warning_days,substance_disorder
2017-04,-0.0779,12,11,warning_days,substance_disorder
2017-05,-0.0323,12,11,warning_days,substance_disorder
2017-06,0.1471,12,11,warning_days,substance_disorder
2017-07,0.1983,12,11,warning_days,substance_disorder
2017-08,0.354,12,11,warning_days,substance_disorder
2017-09,0.3038,12,11,warning_days,substance_disorder
2017-10,0.2177,12,11,warning_days,substance_disorder
2017-11,0.1892,12,11,warning_days,substance_disorder
2017-12,0.1368,12,11,warning_days,substance_disorder
2018-01,0.2176,12,11,warning_days,substance_disorder
2018-02,0.1842,12,11,warning_days,substance_disorder
2018-03,0.3921,12,11,warning_days,substance_disorder
2018-04,0.3809,12,11,warning_days,substance_disorder
2018-05,0.4117,12,11,warning_days,substance_disorder
2019-09,-0.2025,12,11,warning_days,substance_disorder
2019-10,-0.4553,12,11,warning_days,substance_disorder
2019-11,-0.3892,12,11,warning_days,substance_disorder
2019-12,-0.3754,12,11,warning_days,substance_disorder
2020-01,-0.4041,12,11,warning_days,substance_disorder
2020-02,-0.4029,12,11,warning_days,substance_disorder
2020-03,-0.3966,12,11,warning_days,substance_disorder
2020-04,-0.406,12,11,warning_days,substance_disorder
2020-05,-0.3909,12,11,warning_days,substance_disorder
2020-06,-0.4673,12,11,warning_days,substance_disorder
2020-07,-0.4205,12,11,warning_days,substance_disorder
2020-08,-0.4518,12,11,warning_days,substance_disorder
2020-09,-0.4311,12,11,warning_days,substance_disorder
2020-10,-0.1264,12,11,warning_days,substance_disorder
2020-11,-0.2468,12,11,warning_days,substance_disorder
2020-12,-0.3055,12,11,warning_days,substance_disorder
2021-01,-0.294,12,11,warning_days,substance_disorder
2021-02,-0.6754,12,11,warning_days,substance_disorder
2021-03,-0.5173,12,11,warning_days,substance_disorder
2021-04,-0.4832,12,11,warning_days,substance_disorder
2021-05,-0.4609,12,11,warning_days,substance_disorder
2021-06,-0.5355,12,11,warning_days,substance_disorder
2021-07,-0.5459,12,11,warning_days,substance_disorder
2021-08,-0.5166,12,11,warning_days,substance_disorder
2021-09,-0.4958,12,11,warning_days,substance_disorder
2021-10,-0.4491,12,11,warning_days,substance_disorder
2021-11,-0.4225,12,11,warning_days,substance_disorder
2021-12,-0.394,12,11,warning_days,substance_disorder
2022-01,-0.4429,12,11,warning_days,substance_disorder
2022-02,-0.3922,12,11,warning_days,substance_disorder
2022-03,-0.5811,12,11,warning_days,substance_disorder
2022-04,-0.6565,12,11,warning_days,substance_disorder
2022-05,-0.7646,12,11,warning_days,substance_disorder
2022-06,-0.4504,12,11,warning_days,substance_disorder
2022-07,-0.2814,12,11,warning_days,substance_disorder
2022-08,-0.1391,12,11,warning_days,substance_disorder
2022-09,-0.1237,12,11,warning_days,substance_disorder
2022-10,-0.2361,12,11,warning_days,substance_disorder
2022-11,-0.1771,12,11,warning_days,substance_disorder
2022-12,-0.2125,12,11,warning_days,substance_disorder
2023-01,-0.2241,12,11,warning_days,substance_disorder
2023-02,-0.1377,12,11,warning_days,substance_disorder
2023-03,-0.0247,12,11,warning_days,substance_disorder
2023-04,0.1598,12,11,warning_days,substance_disorder
2023-05,0.1022,12,11,warning_days,substance_disorder
2023-06,-0.6029,12,11,warning_days,substance_disorder
2023-07,-0.751,12,11,warning_days,substance_disorder
2023-08,-0.6886,12,11,warning_days,substance_disorder
2023-09,-0.6742,12,11,warning_days,substance_disorder
2023-10,-0.6662,12,11,warning_days,substance_disorder
2023-11,-0.6288,12,11,warning_days,substance_disorder
2023-12,-0.5919,12,11,warning_days,substance_disorder
2024-01,-0.577,12,11,warning_days,substance_disorder
2024-02,-0.544,12,11,warning_days,substance_disorder
2024-03,-0.4553,12,11,warning_days,substance_disorder
2024-04,-0.1601,12,11,warning_days,substance_disorder
2024-05,-0.1855,12,11,warning_days,substance_disorder
2024-06,0.2359,12,11,warning_days,substance_disorder
2024-07,0.1975,12,11,warning_days,substance_disorder
2024-08,-0.0657,12,11,warning_days,substance_disorder
2024-09,0.0131,12,11,warning_days,substance_disorder
2024-10,0.1199,12,11,warning_days,substance_disorder
2024-11,0.1825,12,11,warning_days,substance_disorder
2024-12,0.2699,12,11,warning_days,substance_disorder
2007-12,0.0527,12,11,risk_mean,unemployment
2008-01,0.1152,12,11,risk_mean,unemployment
2008-02,0.4537,12,11,risk_mean,unemployment
2008-03,0.5471,12,11,risk_mean,unemployment
2008-04,0.4512,12,11,risk_mean,unemployment
2008-05,0.6289,12,11,risk_mean,unemployment
2008-06,0.6051,12,11,risk_mean,unemployment
2008-07,0.2918,12,11,risk_mean,unemployment
2008-08,0.2697,12,11,risk_mean,unemployment
2008-09,0.197,12,11,risk_mean,unemployment
2008-10,-0.081,12,11,risk_mean,unemployment
2008-11,-0.1517,12,11,risk_mean,unemployment
2008-12,0.1357,12,11,risk_mean,unemployment
2009-01,0.5604,12,11,risk_mean,unemployment
2009-02,0.8593,12,11,risk_mean,unemployment
2009-03,0.8594,12,11,risk_mean,unemployment
2009-04,0.7335,12,11,risk_mean,unemployment
2009-05,0.5951,12,11,risk_mean,unemployment
2009-06,0.481,12,11,risk_mean,unemployment
2009-07,0.4829,12,11,risk_mean,unemployment
2009-08,0.4366,12,11,risk_mean,unemployment
2009-09,-0.0294,12,11,risk_mean,unemployment
2009-10,-0.3768,12,11,risk_mean,unemployment
2009-11,-0.7067,12,11,risk_mean,unemployment
2009-12,-0.8934,12,11,risk_mean,unemployment
2010-01,-0.5002,12,11,risk_mean,unemployment
2010-02,-0.3525,12,11,risk_mean,unemployment
2010-03,-0.3594,12,11,risk_mean,unemployment
2010-04,-0.3729,12,11,risk_mean,unemployment
2010-05,-0.2927,12,11,risk_mean,unemployment
2010-06,-0.2553,12,11,risk_mean,unemployment
2010-07,-0.2588,12,11,risk_mean,unemployment
2010-08,-0.1957,12,11,risk_mean,unemployment
2010-09,-0.0575,12,11,risk_mean,unemployment
2010-10,0.2783,12,11,risk_mean,unemployment
2010-11,0.6266,12,11,risk_mean,unemployment
2010-12,0.8131,12,11,risk_mean,unemployment
2011-01,0.7487,12,11,risk_mean,unemployment
2011-02,-0.3506,12,11,risk_mean,unemployment
2011-03,-0.5856,12,11,risk_mean,unemployment
2011-04,-0.3689,12,11,risk_mean,unemployment
2011-05,-0.4269,12,11,risk_mean,unemployment
2011-06,-0.4588,12,11,risk_mean,unemployment
2011-07,-0.4798,12,11,risk_mean,unemployment
2011-08,-0.5168,12,11,risk_mean,unemployment
2011-09,-0.5732,12,11,risk_mean,unemployment
2011-10,-0.6841,12,11,risk_mean,unemployment
2011-11,-0.7838,12,11,risk_mean,unemployment
2011-12,-0.8634,12,11,risk_mean,unemployment
2012-01,-0.8604,12,11,risk_mean,unemployment
2012-02,-0.1197,12,11,risk_mean,unemployment
2012-03,0.4465,12,11,risk_mean,unemployment
2012-04,0.2697,12,11,risk_mean,unemployment
2012-05,0.2774,12,11,risk_mean,unemployment
2012-06,0.2841,12,11,risk_mean,unemployment
2012-07,0.0744,12,11,risk_mean,unemployment
2012-08,0.0271,12,11,risk_mean,unemployment
2012-09,-0.0675,12,11,risk_mean,unemployment
2012-10,-0.0259,12,11,risk_mean,unemployment
2012-11,-0.0766,12,11,risk_mean,unemployment
2012-12,-0.0425,12,11,risk_mean,unemployment
2013-01,-0.0333,12,11,risk_mean,unemployment
2013-02,-0.5169,12,11,risk_mean,unemployment
2013-03,-0.6555,12,11,risk_mean,unemployment
2013-04,-0.6121,12,11,risk_mean,unemployment
2013-05,-0.6025,12,11,risk_mean,unemployment
2013-06,-0.6014,12,11,risk_mean,unemployment
2013-07,-0.7973,12,11,risk_mean,unemployment
2013-08,-0.7554,12,11,risk_mean,unemployment
2013-09,-0.6703,12,11,risk_mean,unemployment
2013-10,-0.6351,12,11,risk_mean,unemployment
2013-11,-0.3858,12,11,risk_mean,unemployment
2013-12,-0.3087,12,11,risk_mean,unemployment
2014-01,-0.3584,12,11,risk_mean,unemployment
2014-02,-0.3546,12,11,risk_mean,unemployment
2014-03,-0.1654,12,11,risk_mean,unemployment
2014-04,-0.2882,12,11,risk_mean,unemployment
2014-05,-0.2519,12,11,risk_mean,unemployment
2014-06,-0.2263,12,11,risk_mean,unemployment
2014-07,-0.2078,12,11,risk_mean,unemployment
2014-08,-0.17,12,11,risk_mean,unemployment
2014-09,-0.0797,12,11,risk_mean,unemployment
2014-10,0.1349,12,11,risk_mean,unemployment
2014-11,0.0796,12,11,risk_mean,unemployment
2014-12,0.0305,12,11,risk_mean,unemployment
2015-01,-0.0152,12,11,risk_mean,unemployment
2015-02,-0.1668,12,11,risk_mean,unemployment
2015-03,-0.5175,12,11,risk_mean,unemployment
2015-04,-0.54,12,11,risk_mean,unemployment
2015-05,-0.5572,12,11,risk_mean,unemployment
2015-06,-0.6203,12,11,risk_mean,unemployment
2015-07,-0.5889,12,11,risk_mean,unemployment
2015-08,-0.4775,12,11,risk_mean,unemployment
2015-09,-0.4353,12,11,risk_mean,unemployment
2015-10,-0.4383,12,11,risk_mean,unemployment
2015-11,-0.4045,12,11,risk_mean,unemployment
2015-12,-0.4074,12,11,risk_mean,unemployment
2016-01,-0.3668,12,11,risk_mean,unemployment
2016-02,-0.3191,12,11,risk_mean,unemployment
2016-03,-0.2568,12,11,risk_mean,unemployment
2016-04,-0.2472,12,11,risk_mean,unemployment
2016-05,-0.2476,12,11,risk_mean,unemployment
2016-06,-0.1929,12,11,risk_mean,unemployment
2016-07,-0.2256,12,11,risk_mean,unemployment
2016-08,-0.3177,12,11,risk_mean,unemployment
2016-09,-0.2912,12,11,risk_mean,unemployment
2016-10,-0.1506,12,11,risk_mean,unemployment
2016-11,-0.1034,12,11,risk_mean,unemployment
2016-12,-0.2208,12,11,risk_mean,unemployment
2017-01,-0.2077,12,11,risk_mean,unemployment
2017-02,-0.2427,12,11,risk_mean,unemployment
2017-03,-0.2893,12,11,risk_mean,unemployment
2017-04,-0.3326,12,11,risk_mean,unemployment
2017-05,-0.3147,12,11,risk_mean,unemployment
2017-06,-0.3122,12,11,risk_mean,unemployment
2017-07,-0.2257,12,11,risk_mean,unemployment
2017-08,-0.2042,12,11,risk_mean,unemployment
2017-09,-0.2056,12,11,risk_mean,unemployment
2017-10,-0.2897,12,11,risk_mean,unemployment
2017-11,-0.2731,12,11,risk_mean,unemployment
2017-12,-0.1162,12,11,risk_mean,unemployment
2018-01,-0.1919,12,11,risk_mean,unemployment
2018-02,-0.5455,12,11,risk_mean,unemployment
2018-03,-0.5965,12,11,risk_mean,unemployment
2018-04,-0.6269,12,11,risk_mean,unemployment
2018-05,-0.6408,12,11,risk_mean,unemployment
2018-06,-0.7441,12,11,risk_mean,unemployment
2018-07,-0.7476,12,11,risk_mean,unemployment
2018-08,-0.7684,12,11,risk_mean,unemployment
2018-09,-0.7323,12,11,risk_mean,unemployment
2018-10,-0.6217,12,11,risk_mean,unemployment
2018-11,-0.3264,12,11,risk_mean,unemployment
2018-12,0.1949,12,11,risk_mean,unemployment
2019-01,0.6129,12,11,risk_mean,unemployment
2019-02,0.3537,12,11,risk_mean,unemployment
2019-03,0.3659,12,11,risk_mean,unemployment
2019-04,0.3745,12,11,risk_mean,unemployment
2019-05,0.387,12,11,risk_mean,unemployment
2019-06,0.2026,12,11,risk_mean,unemployment
2019-07,0.1134,12,11,risk_mean,unemployment
2019-08,-0.3879,12,11,risk_mean,unemployment
2019-09,-0.5555,12,11,risk_mean,unemployment
2019-10,-0.6463,12,11,risk_mean,unemployment
2019-11,-0.7667,12,11,risk_mean,unemployment
2019-12,-0.8518,12,11,risk_mean,unemployment
2020-01,-0.8563,12,11,risk_mean,unemployment
2020-02,-0.8585,12,11,risk_mean,unemployment
2020-03,-0.832,12,11,risk_mean,unemployment
2020-04,-0.7888,12,11,risk_mean,unemployment
2020-05,-0.7073,12,11,risk_mean,unemployment
2020-06,-0.6445,12,11,risk_mean,unemployment
2020-07,-0.4484,12,11,risk_mean,unemployment
2020-08,-0.3888,12,11,risk_mean,unemployment
2020-09,-0.404,12,11,risk_mean,unemployment
2020-10,-0.1467,12,11,risk_mean,unemployment
2020-11,-0.0214,12,11,risk_mean,unemployment
2020-12,-0.015,12,11,risk_mean,unemployment
2021-01,0.2177,12,11,risk_mean,unemployment
2021-02,0.3963,12,11,risk_mean,unemployment
2021-03,0.3334,12,11,risk_mean,unemployment
2021-04,0.3317,12,11,risk_mean,unemployment
2021-05,0.3632,12,11,risk_mean,unemployment
2021-06,0.3784,12,11,risk_mean,unemployment
2021-07,0.3706,12,11,risk_mean,unemployment
2021-08,0.245,12,11,risk_mean,unemployment
2021-09,0.3028,12,11,risk_mean,unemployment
2021-10,0.3251,12,11,risk_mean,unemployment
2021-11,0.3438,12,11,risk_mean,unemployment
2021-12,0.4305,12,11,risk_mean,unemployment
2022-01,0.7461,12,11,risk_mean,unemployment
2022-02,0.6034,12,11,risk_mean,unemployment
2022-03,0.5212,12,11,risk_mean,unemployment
2022-04,0.4554,12,11,risk_mean,unemployment
2022-05,0.2965,12,11,risk_mean,unemployment
2022-06,0.0993,12,11,risk_mean,unemployment
2022-07,0.1059,12,11,risk_mean,unemployment
2022-08,0.6557,12,11,risk_mean,unemployment
2022-09,0.643,12,11,risk_mean,unemployment
2022-10,0.3864,12,11,risk_mean,unemployment
2022-11,0.2571,12,11,risk_mean,unemployment
2022-12,0.182,12,11,risk_mean,unemployment
2023-01,-0.0428,12,11,risk_mean,unemployment
2023-02,0.1528,12,11,risk_mean,unemployment
2023-03,0.1758,12,11,risk_mean,unemployment
2023-04,0.192,12,11,risk_mean,unemployment
2023-05,0.1859,12,11,risk_mean,unemployment
2023-06,0.1121,12,11,risk_mean,unemployment
2023-07,0.1611,12,11,risk_mean,unemployment
2023-08,-0.0713,12,11,risk_mean,unemployment
2023-09,-0.3342,12,11,risk_mean,unemployment
2023-10,-0.5045,12,11,risk_mean,unemployment
2023-11,-0.6408,12,11,risk_mean,unemployment
2023-12,-0.5612,12,11,risk_mean,unemployment
2024-01,-0.4924,12,11,risk_mean,unemployment
2024-02,-0.4908,12,11,risk_mean,unemployment
2024-03,-0.4991,12,11,risk_mean,unemployment
2024-04,-0.5208,12,11,risk_mean,unemployment
2024-05,-0.523,12,11,risk_mean,unemployment
2024-06,-0.5502,12,11,risk_mean,unemployment
2024-07,-0.4622,12,11,risk_mean,unemployment
2024-08,-0.3853,12,11,risk_mean,unemployment
2024-09,-0.2069,12,11,risk_mean,unemployment
2024-10,-0.0014,12,11,risk_mean,unemployment
2024-11,0.1951,12,11,risk_mean,unemployment
2024-12,0.0928,12,11,risk_mean,unemployment
2025-01,-0.0347,12,11,risk_mean,unemployment
2025-02,-0.135,12,11,risk_mean,unemployment
2025-03,-0.2295,12,11,risk_mean,unemployment
2025-04,-0.2223,12,11,risk_mean,unemployment
2025-05,-0.1856,12,11,risk_mean,unemployment
2025-06,-0.182,12,11,risk_mean,unemployment
2025-07,-0.2536,12,11,risk_mean,unemployment
2025-08,-0.2276,12,11,risk_mean,unemployment
2025-09,-0.1779,12,11,risk_mean,unemployment
2025-10,-0.1941,12,11,risk_mean,unemployment
2025-11,-0.3072,12,11,risk_mean,unemployment
2025-12,-0.0131,12,11,risk_mean,unemployment
2026-01,0.0115,12,11,risk_mean,unemployment
2007-12,0.06,12,11,risk_max,unemployment
2008-01,0.1347,12,11,risk_max,unemployment
2008-02,0.4303,12,11,risk_max,unemployment
2008-03,0.5977,12,11,risk_max,unemployment
2008-04,0.5286,12,11,risk_max,unemployment
2008-05,0.6268,12,11,risk_max,unemployment
2008-06,0.5914,12,11,risk_max,unemployment
2008-07,0.3143,12,11,risk_max,unemployment
2008-08,0.2522,12,11,risk_max,unemployment
2008-09,0.097,12,11,risk_max,unemployment
2008-10,-0.1259,12,11,risk_max,unemployment
2008-11,-0.2218,12,11,risk_max,unemployment
2008-12,0.1547,12,11,risk_max,unemployment
2009-01,0.5746,12,11,risk_max,unemployment
2009-02,0.7751,12,11,risk_max,unemployment
2009-03,0.8512,12,11,risk_max,unemployment
2009-04,0.8148,12,11,risk_max,unemployment
2009-05,0.7064,12,11,risk_max,unemployment
2009-06,0.6063,12,11,risk_max,unemployment
2009-07,0.596,12,11,risk_max,unemployment
2009-08,0.5136,12,11,risk_max,unemployment
2009-09,-0.0039,12,11,risk_max,unemployment
2009-10,-0.3595,12,11,risk_max,unemployment
2009-11,-0.7132,12,11,risk_max,unemployment
2009-12,-0.8972,12,11,risk_max,unemployment
2010-01,-0.494,12,11,risk_max,unemployment
2010-02,-0.3743,12,11,risk_max,unemployment
2010-03,-0.3838,12,11,risk_max,unemployment
2010-04,-0.4107,12,11,risk_max,unemployment
2010-05,-0.3064,12,11,risk_max,unemployment
2010-06,-0.2606,12,11,risk_max,unemployment
2010-07,-0.2555,12,11,risk_max,unemployment
2010-08,-0.1865,12,11,risk_max,unemployment
2010-09,-0.037,12,11,risk_max,unemployment
2010-10,0.2994,12,11,risk_max,unemployment
2010-11,0.6904,12,11,risk_max,unemployment
2010-12,0.8946,12,11,risk_max,unemployment
2011-01,0.8489,12,11,risk_max,unemployment
2011-02,-0.3559,12,11,risk_max,unemployment
2011-03,-0.4843,12,11,risk_max,unemployment
2011-04,-0.2131,12,11,risk_max,unemployment
2011-05,-0.3278,12,11,risk_max,unemployment
2011-06,-0.3579,12,11,risk_max,unemployment
2011-07,-0.3618,12,11,risk_max,unemployment
2011-08,-0.4396,12,11,risk_max,unemployment
2011-09,-0.5295,12,11,risk_max,unemployment
2011-10,-0.6136,12,11,risk_max,unemployment
2011-11,-0.7228,12,11,risk_max,unemployment
2011-12,-0.7625,12,11,risk_max,unemployment
2012-01,-0.7188,12,11,risk_max,unemployment
2012-02,-0.0484,12,11,risk_max,unemployment
2012-03,0.5254,12,11,risk_max,unemployment
2012-04,0.2405,12,11,risk_max,unemployment
2012-05,0.2674,12,11,risk_max,unemployment
2012-06,0.2816,12,11,risk_max,unemployment
2012-07,0.0165,12,11,risk_max,unemployment
2012-08,-0.0423,12,11,risk_max,unemployment
2012-09,-0.1606,12,11,risk_max,unemployment
2012-10,-0.1617,12,11,risk_max,unemployment
2012-11,-0.1802,12,11,risk_max,unemployment
2012-12,-0.1506,12,11,risk_max,unemployment
2013-01,-0.1783,12,11,risk_max,unemployment
2013-02,-0.5121,12,11,risk_max,unemployment
2013-03,-0.6022,12,11,risk_max,unemployment
2013-04,-0.5742,12,11,risk_max,unemployment
2013-05,-0.5519,12,11,risk_max,unemployment
2013-06,-0.5448,12,11,risk_max,unemployment
2013-07,-0.713,12,11,risk_max,unemployment
2013-08,-0.6619,12,11,risk_max,unemployment
2013-09,-0.7934,12,11,risk_max,unemployment
2013-10,-0.751,12,11,risk_max,unemployment
2013-11,-0.4777,12,11,risk_max,unemployment
2013-12,-0.4406,12,11,risk_max,unemployment
2014-01,-0.4399,12,11,risk_max,unemployment
2014-02,-0.4404,12,11,risk_max,unemployment
2014-03,-0.3211,12,11,risk_max,unemployment
2014-04,-0.3866,12,11,risk_max,unemployment
2014-05,-0.2524,12,11,risk_max,unemployment
2014-06,-0.1329,12,11,risk_max,unemployment
2014-07,-0.1159,12,11,risk_max,unemployment
2014-08,-0.1329,12,11,risk_max,unemployment
2014-09,-0.0121,12,11,risk_max,unemployment
2014-10,0.1158,12,11,risk_max,unemployment
2014-11,0.0886,12,11,risk_max,unemployment
2014-12,0.1143,12,11,risk_max,unemployment
2015-01,0.0573,12,11,risk_max,unemployment
2015-02,-0.14,12,11,risk_max,unemployment
2015-03,-0.3467,12,11,risk_max,unemployment
2015-04,-0.4264,12,11,risk_max,unemployment
2015-05,-0.4936,12,11,risk_max,unemployment
2015-06,-0.7398,12,11,risk_max,unemployment
2015-07,-0.6733,12,11,risk_max,unemployment
2015-08,-0.4998,12,11,risk_max,unemployment
2015-09,-0.467,12,11,risk_max,unemployment
2015-10,-0.4631,12,11,risk_max,unemployment
2015-11,-0.4468,12,11,risk_max,unemployment
2015-12,-0.4766,12,11,risk_max,unemployment
2016-01,-0.3763,12,11,risk_max,unemployment
2016-02,-0.2481,12,11,risk_max,unemployment
2016-03,-0.1939,12,11,risk_max,unemployment
2016-04,-0.1933,12,11,risk_max,unemployment
2016-05,-0.187,12,11,risk_max,unemployment
2016-06,-0.1491,12,11,risk_max,unemployment
2016-07,-0.1757,12,11,risk_max,unemployment
2016-08,-0.2678,12,11,risk_max,unemployment
2016-09,-0.2153,12,11,risk_max,unemployment
2016-10,-0.1399,12,11,risk_max,unemployment
2016-11,-0.1478,12,11,risk_max,unemployment
2016-12,-0.2469,12,11,risk_max,unemployment
2017-01,-0.2291,12,11,risk_max,unemployment
2017-02,-0.0852,12,11,risk_max,unemployment
2017-03,-0.1189,12,11,risk_max,unemployment
2017-04,-0.1685,12,11,risk_max,unemployment
2017-05,-0.1653,12,11,risk_max,unemployment
2017-06,-0.1579,12,11,risk_max,unemployment
2017-07,-0.0559,12,11,risk_max,unemployment
2017-08,-0.013,12,11,risk_max,unemployment
2017-09,-0.001,12,11,risk_max,unemployment
2017-10,-0.0455,12,11,risk_max,unemployment
2017-11,-0.0076,12,11,risk_max,unemployment
2017-12,0.2325,12,11,risk_max,unemployment
2018-01,0.3174,12,11,risk_max,unemployment
2018-02,-0.3679,12,11,risk_max,unemployment
2018-03,-0.4541,12,11,risk_max,unemployment
2018-04,-0.5038,12,11,risk_max,unemployment
2018-05,-0.5721,12,11,risk_max,unemployment
2018-06,-0.789,12,11,risk_max,unemployment
2018-07,-0.7761,12,11,risk_max,unemployment
2018-08,-0.7829,12,11,risk_max,unemployment
2018-09,-0.7215,12,11,risk_max,unemployment
2018-10,-0.5852,12,11,risk_max,unemployment
2018-11,-0.2644,12,11,risk_max,unemployment
2018-12,0.1922,12,11,risk_max,unemployment
2019-01,0.6598,12,11,risk_max,unemployment
2019-02,0.3879,12,11,risk_max,unemployment
2019-03,0.3775,12,11,risk_max,unemployment
2019-04,0.3677,12,11,risk_max,unemployment
2019-05,0.3808,12,11,risk_max,unemployment
2019-06,0.2534,12,11,risk_max,unemployment
2019-07,0.1055,12,11,risk_max,unemployment
2019-08,-0.3086,12,11,risk_max,unemployment
2019-09,-0.5087,12,11,risk_max,unemployment
2019-10,-0.6551,12,11,risk_max,unemployment
2019-11,-0.7364,12,11,risk_max,unemployment
2019-12,-0.8045,12,11,risk_max,unemployment
2020-01,-0.8103,12,11,risk_max,unemployment
2020-02,-0.8051,12,11,risk_max,unemployment
2020-03,-0.7788,12,11,risk_max,unemployment
2020-04,-0.7257,12,11,risk_max,unemployment
2020-05,-0.6585,12,11,risk_max,unemployment
2020-06,-0.6383,12,11,risk_max,unemployment
2020-07,-0.5435,12,11,risk_max,unemployment
2020-08,-0.5503,12,11,risk_max,unemployment
2020-09,-0.4346,12,11,risk_max,unemployment
2020-10,-0.1178,12,11,risk_max,unemployment
2020-11,-0.0374,12,11,risk_max,unemployment
2020-12,-0.0721,12,11,risk_max,unemployment
2021-01,0.3636,12,11,risk_max,unemployment
2021-02,0.4467,12,11,risk_max,unemployment
2021-03,0.3908,12,11,risk_max,unemployment
2021-04,0.381,12,11,risk_max,unemployment
